market,ticker,date,close,ret,volume,turnover,mkt_cap,sector
CN,CN04,2024-04-19,90.89509905829159,0.005063617044331226,12444962.532959979,0.02718372193980626,11870425728.293976,Healthcare
CN,CN04,2024-04-22,89.21950929703507,-0.018434324607336103,15309168.505105393,0.026033377540138063,11651602447.191332,Healthcare
CN,CN04,2024-04-23,89.2296172669995,0.00011329327009375898,16014579.730178224,0.02567739438901766,11652922495.334406,Healthcare
CN,CN04,2024-04-24,89.21050351660595,-0.0002142085887956247,13109256.807395263,0.030778682446513637,11650426339.251335,Healthcare
CN,CN04,2024-04-25,89.65919105261811,0.0050295370872851875,14206299.729231821,0.02902362740041689,11709022590.607285,Healthcare
CN,CN04,2024-04-26,89.28621153845945,-0.004159969655980648,13611042.441319894,0.03060699256561216,11660313411.929167,Healthcare
CN,CN04,2024-04-29,90.15434738822168,0.009723067367331263,13841578.566229483,0.027964821242057715,11773687424.75755,Healthcare
CN,CN04,2024-04-30,91.61731849347878,0.01622740497424119,15064177.95218628,0.030052799244308724,11964743818.639221,Healthcare
CN,CN04,2024-05-01,91.04795935429115,-0.006214536165759437,12498717.414013831,0.026324605024299848,11890388485.464241,Healthcare
CN,CN04,2024-05-02,91.915733687153,0.009530958618030017,15737124.526028477,0.0369189273656382,12003715286.0715,Healthcare
CN,CN04,2024-05-03,94.42461577450877,0.027295458423854394,15904626.08392042,0.021728278334278005,12331362197.594254,Healthcare
CN,CN04,2024-05-06,97.00765670118123,0.027355588428772906,14698676.894355705,0.03304374929425194,12668693866.637768,Healthcare
CN,CN04,2024-05-07,96.11109919494018,-0.0092421313608551,12023149.78801855,0.03347162980288389,12551608133.751844,Healthcare
CN,CN04,2024-05-08,95.0122847180313,-0.011432753200337277,13804297.648797132,0.024591364776137624,12408108695.691313,Healthcare
CN,CN04,2024-05-09,96.44078479196563,0.015034898678352022,16479482.320923235,0.036917094442223894,12594663352.721008,Healthcare
CN,CN04,2024-05-10,95.19949272707416,-0.012871028243590934,11666406.863125714,0.03198196113178128,12432557084.989616,Healthcare
CN,CN04,2024-05-13,92.50858966044014,-0.028265939130038505,14582971.905367777,0.03188455602729165,12081139183.19457,Healthcare
CN,CN04,2024-05-14,90.99115224605302,-0.01640320558293005,13583999.065839289,0.028112088748103507,11882969773.49664,Healthcare
CN,CN04,2024-05-15,90.57439815063111,-0.0045801606544660705,15965484.361901803,0.027131095367125296,11828543862.881859,Healthcare
CN,CN04,2024-05-16,89.81565598932818,-0.008377004725342968,14189863.257427847,0.027162364691841568,11729456095.048573,Healthcare
CN,CN04,2024-05-17,89.42652832764053,-0.0043325148316446325,15484744.824882735,0.02956212238527807,11678638052.54965,Healthcare
CN,CN04,2024-05-20,88.1261752520574,-0.014541021550326851,15678552.503002912,0.033604745100135586,11508818724.949057,Healthcare
CN,CN04,2024-05-21,87.15775900881377,-0.01098897393962434,17203471.007676024,0.02872525687144568,11382348615.904732,Healthcare
CN,CN04,2024-05-22,87.13677915365844,-0.00024071127337287924,14756469.667589556,0.02435422550745084,11379608756.275423,Healthcare
CN,CN04,2024-05-23,89.32436324757471,0.025105175049661404,15451253.243547134,0.03129770824953992,11665295826.098377,Healthcare
CN,CN04,2024-05-24,90.18298981016436,0.009612456572568512,13217933.425047077,0.031684602985579166,11777427975.632914,Healthcare
CN,CN04,2024-05-27,90.54161867599552,0.003976679710731268,16428496.275952494,0.030618638113791143,11824263034.508213,Healthcare
CN,CN04,2024-05-28,89.90814295542431,-0.0069965141979415855,14087389.382314362,0.03098199562609993,11741534410.30708,Healthcare
CN,CN04,2024-05-29,89.09711373193598,-0.009020642589519828,14327095.003094705,0.026916287479368767,11635618224.939152,Healthcare
CN,CN04,2024-05-30,88.14323565389294,-0.010706049142208301,14973302.646180946,0.024284043331477684,11511046724.42298,Healthcare
CN,CN04,2024-05-31,85.93995664410104,-0.02499657510240932,13124538.78559218,0.02452722627743688,11223309980.468597,Healthcare
CN,CN05,2024-01-02,96.87866404930793,0.0015464900138724123,16636620.389919227,0.026457480073907354,31176725717.379528,Finance
CN,CN05,2024-01-03,95.69673554008251,-0.0122000909160335,14716009.410417719,0.027054214320141948,30796366829.163258,Finance
CN,CN05,2024-01-04,92.84678029985238,-0.029781112429236666,12863114.270923836,0.021731291637658214,29879216766.211937,Finance
CN,CN05,2024-01-05,92.10930792621942,-0.007942896579194994,14036111.889657954,0.029553896803406164,29641889237.570564,Finance
CN,CN05,2024-01-08,92.11990872613508,0.00011508934497859828,15661430.074442033,0.020960737169218136,29645300703.186844,Finance
CN,CN05,2024-01-09,90.57764804038798,-0.016741882477674892,15474610.92763501,0.031007185863341825,29148982562.798756,Finance
CN,CN05,2024-01-10,91.08756191038691,0.005629577285684871,13119530.099717474,0.028514486369965064,29313079012.935116,Finance
CN,CN05,2024-01-11,89.40129791636689,-0.018512560427064506,14130788.97671016,0.03754780719829569,28770418866.40484,Finance
CN,CN05,2024-01-12,90.97015783376125,0.017548513880212245,14301934.380957304,0.02359945778510278,29275296961.221466,Finance
CN,CN05,2024-01-15,90.30313603001177,-0.0073323144604013684,14561436.48706293,0.027589351635837468,29060641277.980156,Finance
CN,CN05,2024-01-16,91.21291479325292,0.010074719475288183,13348903.693678139,0.03519315080369225,29353419086.627785,Finance
CN,CN05,2024-01-17,94.29483304835136,0.03378817859383228,14245954.670256626,0.032765558561165656,30345217653.066372,Finance
CN,CN05,2024-01-18,96.09252187896683,0.019064552876334993,14125667.417688567,0.0252151517936804,30923735659.557144,Finance
CN,CN05,2024-01-19,96.54036346810979,0.004660524881499414,15925839.911714302,0.028895869713493793,31067856499.027424,Finance
CN,CN05,2024-01-22,96.20975735679332,-0.0034245376694243632,15970945.573188292,0.02800799742566035,30961463454.138233,Finance
CN,CN05,2024-01-23,95.29051940661708,-0.009554518953490805,14825027.450293422,0.029127823469576628,30665641564.737854,Finance
CN,CN05,2024-01-24,96.15933254443546,0.009117519174295123,14529552.244955122,0.02520527825606068,30945236139.69641,Finance
CN,CN05,2024-01-25,95.42737847678434,-0.00761188798094951,15167909.174446937,0.027642718389197064,30709684468.657017,Finance
CN,CN05,2024-01-26,95.60340690682978,0.0018446323566171938,14020109.87105331,0.021607790498893144,30766332546.289406,Finance
CN,CN05,2024-01-29,97.2914752986373,0.017656989917238314,13623801.50139907,0.02854049380747233,31309573369.84964,Finance
CN,CN05,2024-01-30,97.07064323811284,-0.0022697986626948313,13871734.549289139,0.02980008269368733,31238506942.085213,Finance
CN,CN05,2024-01-31,99.32296883701987,0.023202953269631763,14238224.203234252,0.027090322349424465,31963332558.875484,Finance
CN,CN05,2024-02-01,100.32605498823246,0.010099236490388935,13603831.440249275,0.02153979643766085,32286137813.408516,Finance
CN,CN05,2024-02-02,102.40662837752798,0.02073811623052014,15194471.47087545,0.03195412745140585,32955691492.01758,Finance
CN,CN05,2024-02-05,102.5780877577262,0.0016742996319157074,15875658.80854045,0.02945810015197121,33010869194.15219,Finance
CN,CN05,2024-02-06,103.55037225782925,0.009478481431623664,13095482.03904211,0.025095939609196094,33323762104.850716,Finance
CN,CN05,2024-02-07,103.07973904014403,-0.004544968863205988,15030154.45345924,0.026877598212647746,33172306643.679287,Finance
CN,CN05,2024-02-08,102.33038507804791,-0.00726965327108846,14736077.045680398,0.021997322388872646,32931155476.177513,Finance
CN,CN05,2024-02-09,103.2334394784268,0.008824890082160211,15409810.422644164,0.023898359488888382,33221769303.533302,Finance
CN,CN05,2024-02-12,104.81274787748411,0.015298418875090765,14984473.478275694,0.025848754614571444,33730009846.110394,Finance
CN,CN05,2024-02-13,106.48607089493143,0.015964880716640123,13255680.864082042,0.032913683249120605,34268505429.87464,Finance
CN,CN05,2024-02-14,104.58039998139407,-0.017895964209419246,13485132.841371402,0.025441986436450098,33655237483.19132,Finance
CN,CN05,2024-02-15,102.5382079735119,-0.019527483240124245,15035308.290701967,0.030560854637315036,32998035397.2959,Finance
CN,CN05,2024-02-16,100.23590644144105,-0.02245310872475561,16234537.10369461,0.025846735188553682,32257126920.81708,Finance
CN,CN05,2024-02-19,98.58482310343726,-0.016471974930145034,12342975.154748397,0.0289917902434075,31725788334.85888,Finance
CN,CN05,2024-02-20,99.53767749023264,0.00966532531884377,15414871.895761896,0.027434417991424792,32032428400.11207,Finance
CN,CN05,2024-02-21,100.84167708436124,0.013100562791979516,16427546.406345172,0.03149222640037098,32452071239.747326,Finance
CN,CN05,2024-02-22,100.26947813985592,-0.005674230745157374,14816368.948552545,0.02586075464712577,32267930699.374718,Finance
CN,CN05,2024-02-23,97.00792779321692,-0.03252784802659283,15660242.995231729,0.021709886999990238,31218324353.45283,Finance
CN,CN05,2024-02-26,97.2692748609164,0.0026940794803550668,14156317.102922637,0.02247220387454547,31302429000.50454,Finance
CN,CN05,2024-02-27,97.62742527839262,0.0036820508633207735,14856760.560867747,0.02587249002422897,31417686136.229885,Finance
CN,CN05,2024-02-28,100.49559305197643,0.029378709572694357,13054903.778030219,0.02300376011728779,32340697212.67225,Finance
CN,CN05,2024-02-29,98.30788449889313,-0.02176919889364512,12186788.02989735,0.029640848062718207,31636666142.69043,Finance
CN,CN05,2024-03-01,98.04725802523777,-0.002651124830768752,16131318.96147033,0.02613692734056769,31552793391.5168,Finance
CN,CN05,2024-03-04,100.17431183236566,0.021694169219708022,13818006.08673067,0.037498426200105725,32237305030.706856,Finance
CN,CN05,2024-03-05,100.90978003975185,0.007341884300807003,14453366.585995883,0.021049141619451473,32473987594.412132,Finance
CN,CN05,2024-03-06,102.25166619085743,0.013297880052626818,13336269.296075769,0.028814532714839206,32905822786.273117,Finance
CN,CN05,2024-03-07,102.59438387386395,0.0033517075640295668,13308036.356299348,0.023488187905977325,33016113481.40648,Finance
CN,CN05,2024-03-08,103.53229512216124,0.009141935580513082,14791394.75988646,0.026026394638469286,33317944663.97241,Finance
CN,CN05,2024-03-11,104.58930686786128,0.010209488203201018,14124507.367037224,0.028565677893362177,33658103826.97414,Finance
CN,CN05,2024-03-12,103.82833760682266,-0.0072757845312049225,15453565.197593639,0.018698514500502854,33413214715.800156,Finance
CN,CN05,2024-03-13,105.425631037827,0.015383983484865048,15543046.10277551,0.028947304467152112,33927243059.164276,Finance
CN,CN05,2024-03-14,102.64939429324366,-0.026333603292231868,15385019.575589528,0.035611629849096674,33033816499.64512,Finance
CN,CN05,2024-03-15,102.86413059315751,0.0020919392792557645,15286320.949114133,0.02618624680652563,33102921237.92445,Finance
CN,CN05,2024-03-18,102.7854722624412,-0.0007646818211822291,16893321.845918264,0.029039231427222038,33077608035.82578,Finance
CN,CN05,2024-03-19,101.60430842009737,-0.011491544635101648,13718887.477146138,0.0320996867725016,32697495226.659695,Finance
CN,CN05,2024-03-20,101.42069227954161,-0.0018071688436337875,14934078.160556499,0.027344185999892013,32638405332.021214,Finance
CN,CN05,2024-03-21,101.77138747268212,0.0034578268522749405,16359227.784623507,0.025676159245874068,32751263286.393707,Finance
CN,CN05,2024-03-22,99.88307700656749,-0.018554433746140082,16517447.771205643,0.01889705438511299,32143582141.643925,Finance
CN,CN05,2024-03-25,100.18039590399252,0.002976669385200012,13293883.620786512,0.030563962877579894,32239262958.535618,Finance
CN,CN05,2024-03-26,97.70647159496922,-0.024694694872180095,14625173.470012955,0.027547326361084413,31443124196.8706,Finance
CN,CN05,2024-03-27,97.89386986083423,0.00191797188871845,16629745.315040713,0.023949264594447354,31503431225.17368,Finance
CN,CN05,2024-03-28,96.69440301484423,-0.01225272683259092,15609694.926238878,0.028506386841110776,31117428288.08231,Finance
CN,CN05,2024-03-29,97.95855599434657,0.013073693410240832,15234315.637775727,0.025665278572775275,31524248005.23586,Finance
CN,CN05,2024-04-01,97.09969279576782,-0.008767617997842942,14738778.367878413,0.025886295475537897,31247855441.056686,Finance
CN,CN05,2024-04-02,97.02131468232285,-0.0008071921876192855,14539438.889150705,0.030425164624434835,31222632416.264812,Finance
CN,CN05,2024-04-03,96.09492731820797,-0.009548287066075833,15345862.875708388,0.02264647035470462,30924509758.995754,Finance
CN,CN05,2024-04-04,97.34883761071335,0.013048662686982293,14697151.05001862,0.03218926114429503,31328033255.60118,Finance
CN,CN05,2024-04-05,98.36193527638405,0.010406879943671756,14948905.654746667,0.022409255347526386,31654060336.563583,Finance
CN,CN05,2024-04-08,98.01910027985008,-0.003485443790533844,15094318.447338045,0.025349194366578946,31543731888.518326,Finance
CN,CN05,2024-04-09,97.76472138093271,-0.002595197244119718,14186314.1658078,0.03569178477626631,31461869682.45199,Finance
CN,CN05,2024-04-10,94.55183057086003,-0.032863498864318365,15638555.248657726,0.03250941904656969,30427922563.873398,Finance
CN,CN05,2024-04-11,93.92881244158879,-0.0065891704635409835,18497093.578098502,0.02839041596998176,30227427795.248608,Finance
CN,CN05,2024-04-12,96.5468950970902,0.027873051808565218,12867616.03280871,0.024237879137995133,31069958456.22524,Finance
CN,CN05,2024-04-15,96.83589194488029,0.0029933313494905703,15388815.029027976,0.02588291077320043,31162961136.899624,Finance
CN,CN05,2024-04-16,97.42456205312531,0.006079048753742142,14087771.893657314,0.028293101258342786,31352402296.961807,Finance
CN,CN05,2024-04-17,97.81149125038978,0.003971577486316693,15692883.0930231,0.028150092929358394,31476920792.066364,Finance
CN,CN05,2024-04-18,99.01123677316595,0.012265895422296776,15055868.967993433,0.02763651628149615,31863013410.71777,Finance
CN,CN05,2024-04-19,97.11394003576162,-0.01916243851948877,15914225.728850957,0.027876669943663262,31252440375.189247,Finance
CN,CN05,2024-04-22,94.98095882709478,-0.021963697568869952,16410607.891810535,0.027142499561179544,30566021226.499447,Finance
CN,CN05,2024-04-23,95.5643338356283,0.006142020629582287,15230905.341321817,0.022232085057439947,30753758359.43686,Finance
CN,CN05,2024-04-24,94.33759080558836,-0.012836829189328602,16358462.746097013,0.025933957031356668,30358977616.44688,Finance
CN,CN05,2024-04-25,95.61967331513456,0.013590367303192326,12186842.527453586,0.031658496215947386,30771567273.20379,Finance
CN,CN05,2024-04-26,95.03949292366644,-0.006067583911900734,16908542.75749923,0.022526662809795532,30584858206.672928,Finance
CN,CN05,2024-04-29,92.07121999547445,-0.03123199458330483,15450074.582270809,0.027241777953842885,29629632080.83097,Finance
CN,CN05,2024-04-30,91.02298718175945,-0.011385021440647066,16293412.026894217,0.024720984284916623,29292298084.31223,Finance
CN,CN05,2024-05-01,87.75536629231351,-0.035898853582128507,13536149.106190175,0.028445401717592446,28240738164.29944,Finance
CN,CN05,2024-05-02,87.55184503589663,-0.0023191887290282672,14003076.142073598,0.02644546727573273,28175242562.649353,Finance
CN,CN05,2024-05-03,87.68551041015928,0.0015266996852877218,15175125.952973729,0.033909574659898675,28218257696.602654,Finance
CN,CN05,2024-05-06,87.54984721392363,-0.0015471563728268493,14979554.532795044,0.030026332616761017,28174599639.37728,Finance
CN,CN05,2024-05-07,89.12871301705866,0.018033907007023578,15339682.305611987,0.022752787336891154,28682697749.233936,Finance
CN,CN05,2024-05-08,90.38463840054202,0.014091142359959747,16301418.193115959,0.030684912046454797,29086869726.486088,Finance
CN,CN05,2024-05-09,89.96680996917387,-0.004622781467759294,12881735.62163658,0.024901392574951747,28952407484.15936,Finance
CN,CN05,2024-05-10,87.64789040462047,-0.025775278298162913,16168582.88606077,0.025692014514489867,28206151123.853336,Finance
CN,CN05,2024-05-13,87.29108564083987,-0.004070888211153052,15009938.291949512,0.029255276080428487,28091327035.76124,Finance
CN,CN05,2024-05-14,87.01851672989694,-0.003122528594321876,14755461.766650543,0.02603301032107946,28003611063.839626,Finance
CN,CN05,2024-05-15,86.56618100867745,-0.005198154809091205,13234661.718738131,0.031571423265291824,27858043958.316208,Finance
CN,CN05,2024-05-16,87.01272694206833,0.005158434023399051,15603658.402052239,0.02490195975394642,28001747840.09613,Finance
CN,CN05,2024-05-17,86.0764039379154,-0.010760759225214443,12103070.578762755,0.02552421378963455,27700427773.703686,Finance
CN,CN05,2024-05-20,87.63713126794275,0.018131883520053432,15778072.813486455,0.025374516425807566,28202688703.552135,Finance
CN,CN05,2024-05-21,86.43006561275385,-0.013773450108703351,13209472.997432409,0.025737445006579845,27814240377.76247,Finance
CN,CN05,2024-05-22,88.03256181918628,0.018540957883942243,15064149.49514097,0.03239676622219125,28329943037.18041,Finance
CN,CN05,2024-05-23,86.06465549651801,-0.022354300295272987,14856997.395206496,0.03051518517444121,27696646983.179302,Finance
CN,CN05,2024-05-24,85.58545238000357,-0.005567943236975176,16403445.77675266,0.03483977581604829,27542433624.92242,Finance
CN,CN05,2024-05-27,86.6146274640625,0.012025117066500233,14785613.797183331,0.03707057681559702,27873634613.558422,Finance
CN,CN05,2024-05-28,86.2530158208522,-0.004174948894865639,14167033.7266252,0.02387713187227064,27757263613.532658,Finance
CN,CN05,2024-05-29,86.58010972362659,0.00379226047531809,14392076.764834557,0.028281676509309156,27862526387.23724,Finance
CN,CN05,2024-05-30,86.65445263252957,0.0008586603683027054,16527459.322505597,0.023295198733426267,27886450834.406754,Finance
CN,CN05,2024-05-31,87.0928811114763,0.005059503183361614,15643556.363017073,0.024889576289006933,28027542421.176086,Finance
CN,CN06,2024-01-02,97.71162804807824,-0.01041329400260815,13566761.42313065,0.028124188801954216,28183456408.015663,Energy
CN,CN06,2024-01-03,96.95610247880303,-0.0077321971229816384,13722632.704648593,0.026991748738386577,27965536367.461926,Energy
CN,CN06,2024-01-04,96.01855474608999,-0.009669816636018522,12805925.626270197,0.02485609356827458,27695114758.66066,Energy
CN,CN06,2024-01-05,97.57377449312698,0.016197075150210166,15875794.546818636,0.02684049753810052,28143694613.70038,Energy
CN,CN06,2024-01-08,95.37092034272582,-0.022576293290327988,17170697.450499326,0.028793524642505758,27508314309.828056,Energy
CN,CN06,2024-01-09,97.86135991785696,0.02611319641439411,16710394.732164366,0.02493113172587744,28226644324.42949,Energy
CN,CN06,2024-01-10,97.44180975185274,-0.004287189206816375,13048698.61364818,0.024774872717261264,28105631359.53715,Energy
CN,CN06,2024-01-11,97.37187243163606,-0.0007177342087013048,15869825.60586744,0.022559026249631305,28085458986.453262,Energy
CN,CN06,2024-01-12,95.88229836246326,-0.015297786023562581,16706527.619908268,0.029562900104355586,27655813644.504955,Energy
CN,CN06,2024-01-15,97.37937472868481,0.015613688780823396,14451828.023113603,0.030181293047868242,28087622911.730705,Energy
CN,CN06,2024-01-16,99.2443945751108,0.019152103323955786,15121736.91678006,0.02892664177694607,28625559967.86048,Energy
CN,CN06,2024-01-17,100.10392298788689,0.008660725035967392,12590528.339034395,0.03186068197091466,28873478071.742718,Energy
CN,CN06,2024-01-18,98.5613627259085,-0.015409588514978137,15320083.40157197,0.02835147054832291,28428549655.66092,Energy
CN,CN06,2024-01-19,99.52325425715017,0.009759316476950818,13723728.324678339,0.02956804374946303,28705992868.73122,Energy
CN,CN06,2024-01-22,98.5027544242364,-0.010253883281157394,15239562.021493817,0.029215349702550252,28411644968.385517,Energy
CN,CN06,2024-01-23,99.74888323063432,0.012650700111704778,13126556.493373344,0.02763383992232717,28771072168.560787,Energy
CN,CN06,2024-01-24,100.9768569117562,0.012310650920097211,15651429.869373115,0.02587671268748141,29125262794.624866,Energy
CN,CN06,2024-01-25,100.53656277951062,-0.004360346971686423,16229415.210512027,0.03685661046316765,28998266543.19875,Energy
CN,CN06,2024-01-26,98.17152068286042,-0.023524198871181196,14060184.165941799,0.026192196080585966,28316105554.117023,Energy
CN,CN06,2024-01-29,97.01732514999023,-0.011756928331575671,13635692.902307479,0.025336489155518255,27983195130.487934,Energy
CN,CN06,2024-01-30,97.74236821689078,0.007473335981791214,12412772.348940022,0.029736039293800427,28192322949.54209,Energy
CN,CN06,2024-01-31,98.79271206892675,0.01074604463956982,14680303.759109788,0.02900741766118002,28495278910.45104,Energy
CN,CN06,2024-02-01,100.87953139354984,0.02112321122601786,14302087.278862074,0.02238083380955869,29097190705.820786,Energy
CN,CN06,2024-02-02,98.89233024476887,-0.01969875475559584,13138776.705182334,0.03249071301825496,28524012282.03002,Energy
CN,CN06,2024-02-05,99.02606629877836,0.0013523400012769317,15543622.507574607,0.027623221698596667,28562586444.83593,Energy
CN,CN06,2024-02-06,100.05446216851607,0.01038510271260157,14460035.54176242,0.023556275619137118,28859211838.803116,Energy
CN,CN06,2024-02-07,98.42346448013275,-0.016301098951852035,13709116.849625722,0.0327551364574155,28388774970.946327,Energy
CN,CN06,2024-02-08,98.66807342441729,0.002485270616885381,14334513.113231463,0.030502702286384617,28459328759.23099,Energy
CN,CN06,2024-02-09,99.27537108320215,0.006154956083642081,16285565.44671554,0.022941832032208342,28634494677.913986,Energy
CN,CN06,2024-02-12,99.21283870145353,-0.0006298881693043725,15723524.332506267,0.0351087313610309,28616458148.482357,Energy
CN,CN06,2024-02-13,98.33965448066668,-0.008801121228013731,14843968.726201812,0.03063518947346477,28364601231.201183,Energy
CN,CN06,2024-02-14,97.74559688988657,-0.0060408753103448915,15742926.022157824,0.027959215537499815,28193254211.93584,Energy
CN,CN06,2024-02-15,97.0900856570892,-0.006706299349072586,13606905.652335914,0.03436087522248712,28004181809.566097,Energy
CN,CN06,2024-02-16,96.46904805304597,-0.006396508972467789,15038844.120872436,0.02863719113531856,27825052809.354588,Energy
CN,CN06,2024-02-19,96.21322404109821,-0.002651876608205735,15176786.796583764,0.02788766769958387,27751264202.68737,Energy
CN,CN06,2024-02-20,96.39850543854247,0.0019257373327922368,14436196.189801527,0.025358799535912045,27804705848.194668,Energy
CN,CN06,2024-02-21,96.31914068278307,-0.0008232986123420973,15522550.003148902,0.030327401757228315,27781814272.45327,Energy
CN,CN06,2024-02-22,96.37006729912106,0.0005287278933033372,14063479.854426658,0.02990641186929592,27796503292.585686,Energy
CN,CN06,2024-02-23,95.566519949295,-0.008338142457988992,15611784.849331342,0.028058720559558846,27564732088.29815,Energy
CN,CN06,2024-02-26,95.50968911301102,-0.0005946730749862243,15662230.52583755,0.024840054584529588,27548340084.30603,Energy
CN,CN06,2024-02-27,96.08228030686898,0.005995111063344038,11499408.14316352,0.028519719416664296,27713495442.722214,Energy
CN,CN06,2024-02-28,94.21964381568473,-0.01938584810055854,16428366.84421214,0.02772080485695145,27176245829.73408,Energy
CN,CN06,2024-02-29,94.40902609343675,0.002010008423747529,11342840.921576696,0.022666102725063197,27230870312.77768,Energy
CN,CN06,2024-03-01,94.57514854050845,0.0017596034399007345,14260741.16933265,0.02211275059470326,27278785845.851536,Energy
CN,CN06,2024-03-04,94.72057122444905,0.0015376416128843353,16230417.641109306,0.03026061351523908,27320730842.117077,Energy
CN,CN06,2024-03-05,95.9721059782066,0.013212913916998317,14619255.92969707,0.017592446739793245,27681717306.88345,Energy
CN,CN06,2024-03-06,94.26722413520851,-0.017764347521823022,13240576.82103655,0.02882164210784504,27189969660.64311,Energy
CN,CN06,2024-03-07,92.19598991076104,-0.021971944580405488,13687515.525939995,0.026087667768984704,26592553154.11655,Energy
CN,CN06,2024-03-08,92.91324466250819,0.007779674066533588,16232286.895584743,0.033232986427519644,26799434550.25255,Energy
CN,CN06,2024-03-11,92.97606270033468,0.0006760934682096399,12694194.563341634,0.026026127163384496,26817553472.903687,Energy
CN,CN06,2024-03-12,93.36249392144315,0.004156244197540982,16354789.321154421,0.030637936857007584,26929013773.917686,Energy
CN,CN06,2024-03-13,93.23717570806593,-0.001342275769568261,14933877.481149253,0.026412344635048834,26892867611.230583,Energy
CN,CN06,2024-03-14,93.18350815862698,-0.0005756024786399746,13569125.60346908,0.028454992613944574,26877388009.975826,Energy
CN,CN06,2024-03-15,94.07702493068349,0.009588786575146639,14300261.91323677,0.030947346123680206,27135109547.30089,Energy
CN,CN06,2024-03-18,94.38604849299371,0.003284793099461892,13779330.79067803,0.02614977713470168,27224242767.89501,Energy
CN,CN06,2024-03-19,93.75538427696183,-0.006681752505813227,16039470.241030235,0.03198621953799362,27042337115.56176,Energy
CN,CN06,2024-03-20,91.25930857507893,-0.026623278450966237,15878913.371715406,0.02402520849157407,26322381444.56926,Energy
CN,CN06,2024-03-21,92.9665109832354,0.01870715913601246,12937006.639348743,0.029178371370233516,26814798423.091637,Energy
CN,CN06,2024-03-22,93.87044843716036,0.009723258884997647,14515689.4577768,0.03169055889115141,27075525650.10838,Energy
CN,CN06,2024-03-25,95.18420849999279,0.0139954595371077,13964177.205186868,0.03064014996716134,27454460073.790394,Energy
CN,CN06,2024-03-26,93.23467760896496,-0.020481663100954242,16552211.962151244,0.03566577950694164,26892147071.940422,Energy
CN,CN06,2024-03-27,93.83042524318711,0.006389764511448953,13379881.058248295,0.024946242730757358,27063981558.937374,Energy
CN,CN06,2024-03-28,94.92532699932877,0.011668941639174491,16925074.925622016,0.022483402994605647,27379789580.272305,Energy
CN,CN06,2024-03-29,97.07385660979679,0.022633892116939645,14960046.312579675,0.02402265956601952,27999500783.816696,Energy
CN,CN06,2024-04-01,96.5086923750681,-0.005822002488275156,13605678.712343894,0.03064177026619375,27836487620.58285,Energy
CN,CN06,2024-04-02,96.74757582513264,0.002475253204511002,14187270.979188867,0.029991691737077514,27905389975.76803,Energy
CN,CN06,2024-04-03,97.44290020334783,0.0071869953565758,14038057.39107786,0.028409026638589664,28105945883.947308,Energy
CN,CN06,2024-04-04,97.26895470545907,-0.0017851018137366686,13470457.917581392,0.02350817180357148,28055773908.97309,Energy
CN,CN06,2024-04-05,96.5082502299358,-0.007820629694508075,15113792.23167645,0.031067469173316244,27836360090.43817,Energy
CN,CN06,2024-04-08,96.90936420044734,0.004156266117724371,13526501.339169787,0.02310118088939784,27952055410.722836,Energy
CN,CN06,2024-04-09,96.86130333735758,-0.0004959362130407714,12383560.549514173,0.0326357983295076,27938192974.215736,Energy
CN,CN06,2024-04-10,96.32712328014117,-0.005514896442761229,14544388.234982193,0.03942975369255946,27784116733.165054,Energy
CN,CN06,2024-04-11,96.07379714248948,-0.002629852621207726,12836572.56429854,0.029465804586286202,27711048600.9464,Energy
CN,CN06,2024-04-12,96.10068402030569,0.0002798565125550815,14097406.958318975,0.030332432542630974,27718803718.3671,Energy
CN,CN06,2024-04-15,97.92254376716983,0.018957822885830644,13909076.533675972,0.026028560924417764,28244291889.86701,Energy
CN,CN06,2024-04-16,97.31115201177337,-0.0062436261546693125,13954540.713569023,0.020759146715652734,28067945090.30332,Energy
CN,CN06,2024-04-17,96.40542142923107,-0.009307572295852847,17401155.721908186,0.025589122547879112,27806700662.179295,Energy
CN,CN06,2024-04-18,96.54508264712092,0.0014486863479184614,15067693.880603485,0.023628419035605003,27846983849.809246,Energy
CN,CN06,2024-04-19,97.96583130528494,0.014715909078010299,15294445.210794399,0.02221198169433994,28256777532.239857,Energy
CN,CN06,2024-04-22,96.05468254150753,-0.019508319771429472,12868322.044389246,0.034889439767982595,27705535280.430782,Energy
CN,CN06,2024-04-23,94.84575662281314,-0.01258580931931124,14215244.239635693,0.029091450072103092,27356838696.30183,Energy
CN,CN06,2024-04-24,92.17629678281948,-0.028145274338521025,15258363.155929815,0.029518750322455937,26586872966.159748,Energy
CN,CN06,2024-04-25,92.04029880753347,-0.0014754115757811585,13770565.304504393,0.026763910539215,26547646386.021652,Energy
CN,CN06,2024-04-26,90.62274010525152,-0.015401500436740448,16089675.412221583,0.027308515670226255,26138772798.612907,Energy
CN,CN06,2024-04-29,89.5745096432774,-0.011566969402565984,13556764.096918764,0.031858202728957334,25836426413.43073,Energy
CN,CN06,2024-04-30,90.58299865287704,0.01125866067942604,14656360.63696179,0.02787065152521914,26127309971.58851,Energy
CN,CN06,2024-05-01,89.6576405318643,-0.010215582777942604,14296738.032029329,0.030122775752098933,25860404273.808777,Energy
CN,CN06,2024-05-02,89.94459484760982,0.00320055618286706,15197184.7912583,0.027215982808619938,25943171950.598755,Energy
CN,CN06,2024-05-03,89.91689690003845,-0.0003079445476217224,14231411.913773488,0.02663138843707181,25935182892.248558,Energy
